Local time in Kolkata / Dum Dum (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td,
01.04.2020 18:00,35.0,753.6,753.9,56,Wind blowing from the south-southwest,5,,Haze,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,3.8,25.0,
01.04.2020 17:30,36.0,753.6,753.9,44,Wind blowing from the south-southwest,4,,Haze,,Few clouds (10-30%) 750 m,4.0,22.0,
01.04.2020 17:00,37.0,753.6,753.9,37,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,4.2,20.0,
01.04.2020 16:30,38.0,753.6,753.9,35,Wind blowing from the west-northwest,2,,Haze,,No Significant Clouds,4.5,20.0,
01.04.2020 16:00,38.0,753.6,753.9,35,Wind blowing from the west,2,,Haze,,No Significant Clouds,4.5,20.0,
01.04.2020 15:30,38.0,753.6,753.9,33,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 600 m,4.5,19.0,
01.04.2020 15:00,38.0,753.6,753.9,33,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,4.5,19.0,
01.04.2020 14:30,38.0,754.3,754.6,40,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,4.5,22.0,
01.04.2020 14:00,37.0,754.3,754.6,39,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,4.5,21.0,
01.04.2020 13:30,37.0,755.1,755.4,42,Wind blowing from the south-southwest,3,,Haze,,Few clouds (10-30%) 600 m,4.0,22.0,
01.04.2020 13:01,37.0,755.1,755.4,42,Wind blowing from the west-southwest,4,,Haze,,Few clouds (10-30%) 600 m,4.0,22.0,
01.04.2020 13:00,37.0,755.1,755.4,42,Wind blowing from the west-southwest,4,,Haze,,Few clouds (10-30%) 600 m,4.0,22.0,
01.04.2020 12:30,36.0,755.9,756.2,53,Wind blowing from the west-southwest,3,,Haze,,Few clouds (10-30%) 600 m,4.0,25.0,
01.04.2020 12:00,36.0,756.6,756.9,53,Wind blowing from the west-southwest,3,,Haze,,Few clouds (10-30%) 600 m,4.0,25.0,
01.04.2020 11:30,36.0,756.6,756.9,50,Wind blowing from the west-southwest,4,,Haze,,Few clouds (10-30%) 600 m,4.0,24.0,
01.04.2020 11:00,35.0,756.6,756.9,50,Wind blowing from the west-southwest,4,,Haze,,No Significant Clouds,4.0,23.0,
01.04.2020 10:30,35.0,757.4,757.7,50,Wind blowing from the south-southwest,4,,Haze,,No Significant Clouds,3.8,23.0,
01.04.2020 10:00,34.0,757.4,757.7,49,Wind blowing from the south,3,,Haze,,No Significant Clouds,3.5,22.0,
01.04.2020 09:30,33.0,757.4,757.7,52,Wind blowing from the south,4,,Haze,,No Significant Clouds,3.5,22.0,
01.04.2020 09:00,32.0,757.4,757.7,52,Wind blowing from the south,3,,Haze,,No Significant Clouds,3.2,21.0,
01.04.2020 08:30,31.0,757.4,757.7,70,Wind blowing from the south,3,,Haze,,No Significant Clouds,2.8,25.0,
01.04.2020 08:00,29.0,757.4,757.7,84,Wind blowing from the south-east,2,,Haze,,No Significant Clouds,2.6,26.0,
01.04.2020 07:30,28.0,757.4,757.7,89,Wind blowing from the east-northeast,2,,Haze,,No Significant Clouds,2.6,26.0,
01.04.2020 07:00,28.0,757.4,757.7,89,Calm  no wind,0,,Haze,,No Significant Clouds,2.6,26.0,
01.04.2020 06:30,27.0,756.6,756.9,89,Calm  no wind,0,,Haze,,No Significant Clouds,2.6,25.0,
01.04.2020 06:00,27.0,756.6,756.9,89,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,25.0,
01.04.2020 05:30,26.0,755.9,756.2,89,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,24.0,
01.04.2020 05:00,26.0,755.9,756.2,89,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.2,24.0,
01.04.2020 04:30,26.0,755.9,756.2,74,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.2,21.0,
01.04.2020 04:00,26.0,755.1,755.4,74,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.2,21.0,
01.04.2020 03:30,26.0,755.1,755.4,74,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,21.0,
01.04.2020 03:00,27.0,755.9,756.2,70,Wind blowing from the south-west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,21.0,
01.04.2020 02:30,27.0,755.9,756.2,70,Wind blowing from the west-southwest,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,21.0,
01.04.2020 02:00,27.0,755.9,756.2,74,Wind blowing from the west-southwest,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,22.0,
01.04.2020 01:30,27.0,755.9,756.2,74,Wind blowing from the south-west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,22.0,
01.04.2020 01:00,27.0,755.9,756.2,66,Wind blowing from the south-west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,20.0,
01.04.2020 00:30,27.0,756.6,756.9,66,Wind blowing from the south-west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,20.0,
01.04.2020 00:00,27.0,756.6,756.9,62,Wind blowing from the west-southwest,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,19.0,
31.03.2020 23:30,27.0,756.6,756.9,62,Wind blowing from the south-southwest,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,19.0,
31.03.2020 23:00,27.0,756.6,756.9,54,Wind blowing from the south,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,17.0,
31.03.2020 22:30,27.0,756.6,756.9,54,Wind blowing from the south,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,17.0,
31.03.2020 22:00,27.0,756.6,756.9,54,Wind blowing from the south,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,17.0,
31.03.2020 21:30,27.0,756.6,756.9,51,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,16.0,
31.03.2020 21:00,27.0,756.6,756.9,51,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,16.0,
31.03.2020 20:30,27.0,756.6,756.9,51,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,16.0,
31.03.2020 20:00,27.0,755.9,756.2,54,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.5,17.0,
31.03.2020 19:30,29.0,755.9,756.2,48,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,17.0,
31.03.2020 19:00,29.0,755.9,756.2,48,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,4.0,17.0,
31.03.2020 18:30,31.0,755.1,755.4,46,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,4.5,18.0,
31.03.2020 18:00,32.0,755.1,755.4,33,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,5.0,14.0,
31.03.2020 17:30,33.0,755.1,755.4,34,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 600 m,5.0,15.0,
31.03.2020 17:00,34.0,755.1,755.4,32,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 600 m,5.0,15.0,
31.03.2020 16:30,35.0,755.1,755.4,30,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,5.0,15.0,
31.03.2020 16:00,36.0,755.9,756.2,28,Wind blowing from the west-northwest,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,15.0,
31.03.2020 15:30,35.0,755.9,756.2,28,Wind blowing from the north-northwest,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,14.0,
31.03.2020 15:00,35.0,755.9,756.2,26,Wind blowing from the north-northwest,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.5,13.0,
31.03.2020 14:30,36.0,755.9,756.2,27,Wind blowing from the north-west,5,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.2,14.0,
31.03.2020 14:00,36.0,756.6,756.9,27,Wind blowing from the north-west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.2,14.0,
31.03.2020 13:30,36.0,756.6,756.9,27,Wind blowing from the north-west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.2,14.0,
31.03.2020 13:00,36.0,757.4,757.7,25,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.2,13.0,
31.03.2020 12:30,36.0,757.4,757.7,23,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,12.0,
31.03.2020 12:00,35.0,757.9,758.2,30,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,15.0,
31.03.2020 11:30,35.0,758.7,759.0,30,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 3000 m,3.8,15.0,
31.03.2020 11:00,34.0,758.7,759.0,32,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 3000 m,3.8,15.0,
31.03.2020 10:30,34.0,758.7,759.0,34,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.8,16.0,
31.03.2020 10:00,34.0,758.7,759.0,30,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.8,14.0,
31.03.2020 09:30,33.0,758.7,759.0,36,Calm  no wind,0,,Haze,,No Significant Clouds,3.8,16.0,
31.03.2020 09:00,32.0,758.7,759.0,41,Calm  no wind,0,,Haze,,No Significant Clouds,3.8,17.0,
31.03.2020 08:30,31.0,758.7,759.0,52,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.8,20.0,
31.03.2020 08:00,30.0,758.7,759.0,55,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.8,20.0,
31.03.2020 07:30,29.0,757.9,758.2,58,Calm  no wind,0,,Haze,,No Significant Clouds,3.8,20.0,
31.03.2020 07:00,28.0,757.9,758.2,58,Wind blowing from the west-southwest,1,,Haze,,No Significant Clouds,3.8,19.0,
31.03.2020 06:30,26.0,757.9,758.2,70,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,20.0,
31.03.2020 06:00,26.0,757.4,757.7,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.4,19.0,
31.03.2020 05:30,26.0,757.4,757.7,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.3,19.0,
31.03.2020 05:00,26.0,757.4,757.7,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.3,19.0,
31.03.2020 04:30,26.0,757.4,757.7,65,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,3.3,19.0,
31.03.2020 04:00,26.0,756.6,756.9,65,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.3,19.0,
31.03.2020 03:30,26.0,756.6,756.9,65,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.3,19.0,
31.03.2020 03:00,26.0,756.6,756.9,65,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.5,19.0,
31.03.2020 02:30,26.0,756.6,756.9,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
31.03.2020 02:00,26.0,756.6,756.9,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
31.03.2020 01:30,26.0,756.6,756.9,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
31.03.2020 01:00,26.0,756.6,756.9,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
31.03.2020 00:30,25.0,756.6,756.9,69,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
31.03.2020 00:00,25.0,757.4,757.7,69,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
30.03.2020 23:30,25.0,757.4,757.7,69,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
30.03.2020 23:00,26.0,757.4,757.7,61,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 22:30,27.0,757.9,758.2,58,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 22:00,28.0,757.4,757.7,55,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 21:30,28.0,757.4,757.7,55,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 21:00,28.0,757.4,757.7,55,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 20:30,29.0,756.6,756.9,51,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 20:00,30.0,756.6,756.9,49,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 19:30,31.0,755.9,756.2,46,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 19:00,32.0,755.9,756.2,43,Wind blowing from the south-east,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,18.0,
30.03.2020 18:30,32.0,755.1,755.4,41,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,17.0,
30.03.2020 18:00,33.0,755.1,755.4,36,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,16.0,
30.03.2020 17:30,34.0,755.1,755.4,34,Wind blowing from the west-northwest,2,,Haze,,No Significant Clouds,4.0,16.0,
30.03.2020 17:00,34.0,755.1,755.4,32,Wind blowing from the west,2,,Smoke,,No Significant Clouds,4.5,15.0,
30.03.2020 16:30,35.0,755.1,755.4,32,Wind blowing from the west-northwest,2,,Smoke,,No Significant Clouds,4.5,16.0,
30.03.2020 16:08,35.0,755.1,755.4,30,Wind blowing from the west-northwest,2,,Smoke,,No Significant Clouds,4.8,15.0,
30.03.2020 16:00,35.0,755.1,755.4,30,Wind blowing from the west-northwest,2,,Smoke,,No Significant Clouds,4.8,15.0,
30.03.2020 15:30,35.0,755.1,755.4,30,Wind blowing from the north-west,3,,Smoke,,No Significant Clouds,4.8,15.0,
30.03.2020 15:00,35.0,755.1,755.4,28,Wind blowing from the north-west,3,,Smoke,,No Significant Clouds,5.0,14.0,
30.03.2020 14:30,35.0,755.9,756.2,28,Wind blowing from the west,4,,Smoke,,No Significant Clouds,5.0,14.0,
30.03.2020 14:00,35.0,755.9,756.2,28,Wind blowing from the west-northwest,4,,Smoke,,No Significant Clouds,5.0,14.0,
30.03.2020 13:30,35.0,756.6,756.9,28,Wind blowing from the west,4,,Smoke,,No Significant Clouds,5.0,14.0,
30.03.2020 13:00,34.0,756.6,756.9,30,Wind blowing from the north-west,4,,Smoke,,No Significant Clouds,5.0,14.0,
30.03.2020 12:30,34.0,757.4,757.7,30,Wind blowing from the north-west,3,,Smoke,,No Significant Clouds,5.0,14.0,
30.03.2020 12:00,34.0,757.4,757.7,30,Wind blowing from the north-northwest,3,,Smoke,,No Significant Clouds,5.0,14.0,
30.03.2020 11:30,33.0,757.9,758.2,34,Wind blowing from the north-west,4,,Smoke,,No Significant Clouds,5.0,15.0,
30.03.2020 11:00,32.0,757.9,758.2,33,Wind blowing from the north-northwest,5,,Haze,,No Significant Clouds,4.8,14.0,
30.03.2020 10:30,32.0,758.7,759.0,33,Wind blowing from the north-northwest,4,,Haze,,Few clouds (10-30%) 3000 m,4.8,14.0,
30.03.2020 10:00,32.0,758.7,759.0,31,Wind blowing from the north-northwest,3,,Haze,,Scattered clouds (40-50%) 3000 m,4.5,13.0,
30.03.2020 09:30,31.0,758.7,759.0,33,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 3000 m,4.0,13.0,
30.03.2020 09:00,31.0,758.7,759.0,33,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,13.0,
30.03.2020 08:30,30.0,758.7,759.0,35,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,13.0,
30.03.2020 08:00,29.0,757.9,758.2,37,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,13.0,
30.03.2020 07:30,28.0,757.9,758.2,45,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,15.0,
30.03.2020 07:00,26.0,757.9,758.2,61,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,2.8,18.0,
30.03.2020 06:30,25.0,757.4,757.7,65,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,2.8,18.0,
30.03.2020 06:00,24.0,757.4,757.7,69,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,2.8,18.0,
30.03.2020 05:30,24.0,756.6,756.9,69,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,2.8,18.0,
30.03.2020 05:00,24.0,756.6,756.9,69,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.2,18.0,
30.03.2020 04:30,24.0,756.6,756.9,69,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.2,18.0,
30.03.2020 04:00,26.0,756.6,756.9,61,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.2,18.0,
30.03.2020 03:30,26.0,756.6,756.9,61,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.2,18.0,
30.03.2020 03:00,26.0,755.9,756.2,61,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 3000 m,3.2,18.0,
30.03.2020 02:30,27.0,755.9,756.2,74,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,3.2,22.0,
30.03.2020 02:00,27.0,756.6,756.9,74,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,3.2,22.0,
30.03.2020 01:30,28.0,756.6,756.9,74,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,3.2,23.0,
30.03.2020 01:00,28.0,756.6,756.9,74,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 3000 m,3.2,23.0,
30.03.2020 00:30,29.0,756.6,756.9,70,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,23.0,
30.03.2020 00:00,29.0,756.6,756.9,66,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,22.0,
29.03.2020 23:30,29.0,756.6,756.9,66,Wind blowing from the west-southwest,3,,Haze,,Few clouds (10-30%) 3000 m,3.5,22.0,
29.03.2020 23:00,29.0,756.6,756.9,58,Wind blowing from the west-southwest,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,20.0,
29.03.2020 22:30,29.0,756.6,756.9,55,Wind blowing from the south-west,2,,Haze,,Few clouds (10-30%) 3000 m,3.5,19.0,
29.03.2020 22:00,28.0,756.6,756.9,62,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,20.0,
29.03.2020 21:30,29.0,756.6,756.9,58,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,20.0,
29.03.2020 21:00,29.0,756.6,756.9,58,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,20.0,
29.03.2020 20:30,30.0,755.9,756.2,52,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,3.5,19.0,
29.03.2020 20:00,31.0,755.9,756.2,49,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
29.03.2020 19:30,31.0,755.1,755.4,49,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
29.03.2020 19:00,32.0,755.1,755.4,46,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,19.0,
29.03.2020 18:30,33.0,754.3,754.6,44,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,19.0,
29.03.2020 18:00,34.0,754.3,754.6,39,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,18.0,
29.03.2020 17:30,34.0,754.3,754.6,39,Wind blowing from the west-northwest,2,,Haze,,No Significant Clouds,4.5,18.0,
29.03.2020 17:00,35.0,754.3,754.6,36,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 16:30,35.0,755.1,755.4,36,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 16:00,36.0,755.1,755.4,34,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 15:30,35.0,755.1,755.4,36,Wind blowing from the west,3,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 15:00,35.0,755.1,755.4,36,Wind blowing from the west,4,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 14:30,35.0,755.1,755.4,36,Wind blowing from the north-west,4,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 14:00,35.0,755.9,756.2,36,Wind blowing from the west,4,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 13:30,35.0,755.9,756.2,36,Wind blowing from the west-northwest,5,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 13:00,34.0,756.6,756.9,39,Wind blowing from the west,5,,Haze,,No Significant Clouds,5.0,18.0,
29.03.2020 12:30,33.0,756.6,756.9,44,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.5,19.0,
29.03.2020 12:00,33.0,756.6,756.9,41,Wind blowing from the north-northwest,4,,Haze,,No Significant Clouds,4.5,18.0,
29.03.2020 11:30,33.0,757.4,757.7,41,Wind blowing from the north-northwest,4,,Haze,,No Significant Clouds,4.5,18.0,
29.03.2020 11:00,32.0,757.4,757.7,43,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.5,18.0,
29.03.2020 10:30,31.0,757.9,758.2,46,Wind blowing from the north-northwest,4,,Haze,,No Significant Clouds,4.5,18.0,
29.03.2020 10:00,31.0,757.9,758.2,46,Wind blowing from the north-west,5,,Haze,,No Significant Clouds,4.0,18.0,
29.03.2020 09:30,30.0,757.9,758.2,49,Wind blowing from the north-west,5,,Haze,,No Significant Clouds,4.0,18.0,
29.03.2020 09:00,30.0,757.9,758.2,49,Wind blowing from the north-west,5,,Haze,,No Significant Clouds,4.0,18.0,
29.03.2020 08:30,29.0,757.9,758.2,51,Wind blowing from the north-west,5,,Haze,,No Significant Clouds,4.0,18.0,
29.03.2020 08:00,29.0,757.4,757.7,51,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,4.5,18.0,
29.03.2020 07:30,28.0,757.4,757.7,55,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,4.5,18.0,
29.03.2020 07:00,28.0,757.4,757.7,55,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 3000 m,4.0,18.0,
29.03.2020 06:30,27.0,756.6,756.9,58,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 3000 m,4.0,18.0,
29.03.2020 06:00,27.0,756.6,756.9,62,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 600 m,3.5,19.0,
29.03.2020 05:30,27.0,755.9,756.2,66,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m,3.0,20.0,
29.03.2020 05:00,27.0,755.9,756.2,62,Wind blowing from the west-northwest,2,,Haze,,No Significant Clouds,3.0,19.0,
29.03.2020 04:30,27.0,755.1,755.4,66,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,3.0,20.0,
29.03.2020 04:00,26.0,755.1,755.4,79,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,3.0,22.0,
29.03.2020 03:30,26.0,755.1,755.4,79,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,3.0,22.0,
29.03.2020 03:00,27.0,755.1,755.4,79,Wind blowing from the north-northwest,2,,Haze,,No Significant Clouds,3.0,23.0,
29.03.2020 02:30,27.0,755.1,755.4,79,Wind blowing from the west-northwest,2,,Haze,,No Significant Clouds,3.0,23.0,
29.03.2020 02:00,28.0,755.1,755.4,79,Wind blowing from the north-northwest,2,,Haze,,No Significant Clouds,3.2,24.0,
29.03.2020 01:30,29.0,755.1,755.4,74,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.2,24.0,
29.03.2020 01:00,29.0,755.1,755.4,74,Wind blowing from the west,3,,Haze,,No Significant Clouds,3.2,24.0,
29.03.2020 00:30,29.0,755.1,755.4,74,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,3.2,24.0,
29.03.2020 00:00,30.0,755.1,755.4,70,Wind blowing from the west-southwest,3,,Haze,,No Significant Clouds,3.4,24.0,
28.03.2020 23:30,30.0,755.1,755.4,66,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,3.4,23.0,
28.03.2020 23:00,31.0,755.1,755.4,59,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,3.4,22.0,
28.03.2020 22:30,31.0,755.9,756.2,55,Wind blowing from the south-southwest,3,,Haze,,No Significant Clouds,3.4,21.0,
28.03.2020 22:00,31.0,755.9,756.2,55,Wind blowing from the south-southwest,3,,Haze,,No Significant Clouds,3.4,21.0,
28.03.2020 21:30,32.0,755.9,756.2,52,Wind blowing from the south-southwest,2,,Haze,,No Significant Clouds,3.4,21.0,
28.03.2020 21:00,32.0,755.9,756.2,52,Calm  no wind,0,,Haze,,No Significant Clouds,3.4,21.0,
28.03.2020 20:30,32.0,755.1,755.4,52,Calm  no wind,0,,Haze,,No Significant Clouds,3.4,21.0,
28.03.2020 20:00,32.0,755.1,755.4,52,Calm  no wind,0,,Haze,,No Significant Clouds,3.6,21.0,
28.03.2020 19:30,33.0,754.3,754.6,49,Wind blowing from the south,2,,Haze,,No Significant Clouds,3.6,21.0,
28.03.2020 19:00,34.0,754.3,754.6,44,Calm  no wind,0,,Haze,,No Significant Clouds,3.6,20.0,
28.03.2020 18:30,34.0,754.3,754.6,44,Calm  no wind,0,,Haze,,No Significant Clouds,3.6,20.0,
28.03.2020 18:00,35.0,754.3,754.6,41,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,3.6,20.0,
28.03.2020 17:30,35.0,753.6,753.9,41,Wind blowing from the west-southwest,3,,Haze,,No Significant Clouds,3.8,20.0,
28.03.2020 17:00,36.0,753.6,753.9,37,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,4.0,19.0,
28.03.2020 16:30,36.0,754.3,754.6,37,Wind blowing from the west,3,,Haze,,No Significant Clouds,4.5,19.0,
