Local time in Zhanjiang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
07.01.2020 05:00,20.5,757.1,761.9,,98,Wind blowing from the east,3,,8,,Mist. ,,,20.2,,,,,,,5.0,20.1,No precipitation,6,,,,
07.01.2020 02:00,20.9,757.6,762.3,-1.3,97,Wind blowing from the east,3,,10,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.1,25.1,,,2500 or more  or no clouds.,,,5.0,20.4,No precipitation,12,,,,
06.01.2020 23:00,21.2,758.9,763.7,,95,Wind blowing from the east,2,,10,,Rain  not freezing  intermittent  slight at time of observation. ,,,20.0,25.1,,,,,,8.0,20.3,No precipitation,6,,,,
06.01.2020 20:00,20.8,757.7,762.5,0.4,97,Wind blowing from the east,4,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,25.1,,,300-600,,,10.0,20.3,No precipitation,12,,,,
06.01.2020 17:00,21.6,757.3,762.1,,92,Wind blowing from the east,4,,10,100%., ,,,20.0,25.1,,,300-600,,,13.0,20.2,No precipitation,6,,,,
06.01.2020 14:00,24.2,758.1,762.9,-2.7,78,Wind blowing from the east-southeast,5,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,25.1,,,300-600,,,22.0,20.1,No precipitation,12,,,,
06.01.2020 11:00,22.3,760.8,765.6,,87,Wind blowing from the east-southeast,3,,8,90  or more  but not 100%, ,,,20.0,23.3,,,,,,14.0,20.0,No precipitation,6,,,,
06.01.2020 08:00,20.7,759.4,764.2,0.6,93,Wind blowing from the east,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.6,,,,300-600,,,11.0,19.5,No precipitation,12,,,,
06.01.2020 05:00,20.2,758.8,763.6,,92,Wind blowing from the east-northeast,3,,10,, ,,,,,,,,,,9.0,18.8,No precipitation,6,,,,
06.01.2020 02:00,20.1,759.4,764.2,-0.4,93,Wind blowing from the east,2,,10,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,23.3,,,2500 or more  or no clouds.,,,10.0,18.9,No precipitation,12,,,,
05.01.2020 23:00,20.3,759.8,764.6,,92,Wind blowing from the east,3,,10,, ,,,18.5,23.3,,,,,,15.0,18.9,No precipitation,6,,,,
05.01.2020 20:00,20.2,759.4,764.2,0.7,89,Wind blowing from the east,4,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,23.3,,,2500 or more  or no clouds.,,,18.0,18.3,No precipitation,12,,,,
05.01.2020 17:00,20.9,758.7,763.5,,83,Wind blowing from the east,5,,11,90  or more  but not 100%, ,,,18.5,23.3,,,,,,17.0,17.9,No precipitation,6,,,,
05.01.2020 14:00,22.2,759.3,764.1,-1.5,78,Wind blowing from the east-southeast,4,,11,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,24.5,,,300-600,,,23.0,18.1,No precipitation,12,,,,
05.01.2020 11:00,22.3,760.8,765.6,,80,Wind blowing from the east-southeast,5,,11,, ,,,18.5,24.9,,,,,,22.0,18.6,No precipitation,6,,,,
05.01.2020 08:00,19.5,759.6,764.4,1.0,91,Wind blowing from the east,5,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,,,,300-600,,,12.0,17.9,No precipitation,12,,,,
05.01.2020 05:00,18.7,758.6,763.4,,88,Wind blowing from the east,3,,7,, ,,,18.6,24.9,,,,,,9.0,16.6,No precipitation,6,,,,
05.01.2020 02:00,19.4,759.5,764.3,-0.6,89,Wind blowing from the east,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,24.9,,,2500 or more  or no clouds.,,,7.0,17.5,No precipitation,12,,,,
04.01.2020 23:00,19.8,760.1,764.9,,90,Wind blowing from the east-southeast,4,,9,, ,,,19.0,24.9,,,,,,15.0,18.1,No precipitation,6,,,,
04.01.2020 20:00,20.0,759.4,764.2,0.9,92,Wind blowing from the east,3,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,24.9,,,300-600,,,10.0,18.6,No precipitation,12,,,,
04.01.2020 17:00,21.4,758.5,763.3,,83,Wind blowing from the east-southeast,4,,9,, ,,,19.0,24.9,,,,,,18.0,18.3,No precipitation,6,,,,
04.01.2020 14:00,24.4,759.3,764.1,-2.1,57,Wind blowing from the east-southeast,5,,9,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,24.9,,,300-600,,,30.0,15.3,No precipitation,12,,,,
04.01.2020 11:00,23.6,761.4,766.2,,67,Wind blowing from the east-southeast,4,,,40%., ,,,19.0,25.4,,,300-600,,,30.0,17.1,No precipitation,6,,,,
04.01.2020 08:00,19.6,760.8,765.6,1.2,92,Wind blowing from the east,3,,8,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,,,,300-600,,,6.0,18.2,No precipitation,12,,,,
04.01.2020 05:00,19.6,759.6,764.4,,89,Wind blowing from the east,4,,8,, ,,,18.5,,,,,,,9.0,17.7,No precipitation,6,,,,
04.01.2020 02:00,20.3,760.6,765.4,-0.9,86,Wind blowing from the east,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.2,25.4,,,2500 or more  or no clouds.,,,24.0,17.8,No precipitation,12,,,,
03.01.2020 23:00,20.5,761.5,766.3,,80,Wind blowing from the east-southeast,3,,10,, ,,,18.2,25.4,,,,,,29.0,16.9,No precipitation,6,,,,
03.01.2020 20:00,20.7,761.3,766.1,,79,Wind blowing from the east,5,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.2,25.4,,,2500 or more  or no clouds.,,,29.0,16.9,No precipitation,12,,,,
03.01.2020 17:00,21.1,760.4,765.2,,74,Wind blowing from the east-southeast,5,,10,90  or more  but not 100%, ,,,18.2,25.4,,,,,,30.0,16.2,No precipitation,6,,,,
03.01.2020 14:00,24.3,760.9,765.7,-1.8,59,Wind blowing from the east-southeast,5,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.2,25.4,,,300-600,,,30.0,15.7,No precipitation,12,,,,
03.01.2020 11:00,23.2,762.7,767.5,,64,Wind blowing from the east-northeast,5,,8,10%  or less  but not 0, ,,,18.2,23.9,,,600-1000,,,18.0,16.0,No precipitation,6,,,,
03.01.2020 08:00,19.1,762.1,766.9,0.6,88,Wind blowing from the east,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.2,,,,,,,14.0,17.0,No precipitation,12,,,,
03.01.2020 05:00,19.0,761.5,766.3,,88,Wind blowing from the east,4,,8,, ,,,18.2,23.9,,,,,,15.0,16.9,No precipitation,6,,,,
03.01.2020 02:00,18.9,762.0,766.8,-0.7,88,Wind blowing from the east,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,23.9,,,2500 or more  or no clouds.,,,30.0,16.8,No precipitation,12,,,,
02.01.2020 23:00,19.5,762.7,767.5,,87,Wind blowing from the east-southeast,3,,10,, ,,,18.8,23.9,,,,,,30.0,17.2,No precipitation,6,,,,
02.01.2020 20:00,19.4,762.7,767.5,1.3,87,Wind blowing from the east,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,23.9,,,2500 or more  or no clouds.,,,30.0,17.1,No precipitation,12,,,,
02.01.2020 17:00,21.5,761.4,766.2,,75,Wind blowing from the east,5,,11,no clouds, ,,,18.8,23.9,,,,,,30.0,16.8,No precipitation,6,,,,
02.01.2020 14:00,23.6,762.1,766.9,-2.4,66,Wind blowing from the east,5,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,23.9,,,,,,30.0,16.8,No precipitation,12,,,,
02.01.2020 11:00,22.7,764.5,769.3,,72,Wind blowing from the east,5,,11,20–30%., ,,,18.8,22.9,,,600-1000,,,30.0,17.3,No precipitation,6,,,,
02.01.2020 08:00,19.3,763.7,768.6,1.3,90,Wind blowing from the east,4,,8,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,,,,300-600,,,20.0,17.6,No precipitation,12,,,,
02.01.2020 05:00,18.8,762.4,767.2,,90,Wind blowing from the east-southeast,3,,9,, ,,,18.5,,,,,,,17.0,17.1,No precipitation,6,,,,
02.01.2020 02:00,19.3,763.0,767.8,,87,Wind blowing from the east,4,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,22.0,,,2500 or more  or no clouds.,,,17.0,17.0,No precipitation,12,,,,
01.01.2020 23:00,19.3,763.9,768.8,,84,Wind blowing from the east,4,,12,, ,,,18.5,22.0,,,,,,18.0,16.5,No precipitation,6,,,,
01.01.2020 20:00,19.3,763.8,768.7,,85,Wind blowing from the east,5,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,22.0,,,2500 or more  or no clouds.,,,18.0,16.7,No precipitation,12,,,,
01.01.2020 17:00,20.0,762.7,767.5,,81,Wind blowing from the east,5,,12,100%., ,,,18.5,22.0,,,300-600,,,22.0,16.6,No precipitation,6,,,,
01.01.2020 14:00,21.3,763.0,767.8,-1.8,71,Wind blowing from the east,6,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,24.5,,,2500 or more  or no clouds.,,,23.0,15.8,No precipitation,12,,,,
01.01.2020 11:00,21.0,764.8,769.7,,75,Wind blowing from the east-southeast,5,,11,90  or more  but not 100%, ,,,18.5,,,,,,,18.0,16.4,No precipitation,6,,,,
