Local time in Xi'an,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 02:00,1.2,733.1,771.4,-0.2,93,Wind blowing from the north-east,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.2,2.4,,,2500 or more  or no clouds.,,,1.1,0.2,0.3,12,,,,
09.01.2020 23:00,1.6,733.3,771.6,,91,Wind blowing from the east-northeast,1,,3,,Mist. ,,,1.5,2.4,,,,,,1.3,0.3,No precipitation,6,,,,
09.01.2020 20:00,1.6,733.0,771.3,1.2,92,Wind blowing from the north-east,1,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,1.5,2.4,,,2500 or more  or no clouds.,,,0.9,0.4,0.5,12,,,,
09.01.2020 17:00,1.6,731.8,770.1,,92,Wind blowing from the east-northeast,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,1.5,2.4,,,2500 or more  or no clouds.,,,0.9,0.4,0.5,6,,,,
09.01.2020 14:00,1.6,732.0,770.2,-1.5,93,Wind blowing from the north-northeast,2,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,1.6,2.6,,,2500 or more  or no clouds.,,,0.8,0.6,0.2,12,,,,
09.01.2020 11:00,2.0,733.5,771.7,,85,Wind blowing from the east-northeast,2,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,1.3,-0.3,No precipitation,6,,,,
09.01.2020 08:00,1.9,732.5,770.8,0.4,83,Wind blowing from the south-southeast,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,2.6,,,2500 or more  or no clouds.,,,1.6,-0.7,No precipitation,12,,,,
09.01.2020 05:00,1.9,732.1,770.3,,79,Wind blowing from the east,1,,4,,Mist. ,,,,,,,,,,1.9,-1.4,No precipitation,6,,,,
09.01.2020 02:00,1.9,732.9,771.1,-0.2,80,Wind blowing from the north-northeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,2.6,,,2500 or more  or no clouds.,,,1.9,-1.2,No precipitation,12,,,,
08.01.2020 23:00,1.9,733.1,771.4,,79,Wind blowing from the north-northeast,1,,8,,Mist. ,,,,2.8,,,,,,2.2,-1.4,No precipitation,6,,,,
08.01.2020 20:00,1.9,732.9,771.3,0.8,77,Wind blowing from the east-northeast,2,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,4.1,,,2500 or more  or no clouds.,,,2.3,-1.7,No precipitation,12,,,,
08.01.2020 17:00,2.1,732.1,770.5,,76,Wind blowing from the east,2,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,7.6,,,2500 or more  or no clouds.,,,2.8,-1.7,No precipitation,6,,,,
08.01.2020 14:00,2.3,732.5,770.8,-1.9,70,Wind blowing from the east-northeast,4,,8,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,,,,2500 or more  or no clouds.,,,4.2,-2.6,No precipitation,12,,,,
08.01.2020 11:00,1.6,734.4,772.7,,68,Wind blowing from the east-northeast,5,,8,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,,,,,,,6.0,-3.7,No precipitation,6,,,,
08.01.2020 08:00,-0.3,733.9,772.3,0.6,85,Wind blowing from the east-northeast,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,8.3,,,2500 or more  or no clouds.,,,3.2,-2.5,No precipitation,12,,,,
08.01.2020 05:00,-0.2,733.3,771.4,,87,Wind blowing from the north-east,4,,6,,Mist. ,,,-0.2,8.3,,,,,,3.2,-2.1,No precipitation,6,,,,
08.01.2020 02:00,0.4,733.5,771.5,-0.6,84,Wind blowing from the north-northeast,3,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,8.3,,,2500 or more  or no clouds.,,,3.3,-2.0,No precipitation,12,,,,
07.01.2020 23:00,2.7,734.1,772.1,,73,Wind blowing from the east,3,,8,,Mist. ,,,2.4,8.3,,,,,,4.8,-1.8,No precipitation,6,,,,
07.01.2020 20:00,3.9,733.0,771.1,1.7,67,Wind blowing from the north-east,2,,8,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,8.3,,,,,,6.0,-1.7,No precipitation,12,,,,
07.01.2020 17:00,7.6,731.3,769.0,,42,Wind blowing from the north,2,,8,no clouds, ,,,3.1,8.3,,,,,,15.0,-4.5,No precipitation,6,,,,
07.01.2020 14:00,7.6,731.2,768.7,-1.8,43,Wind blowing from the west-southwest,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,7.9,,,2500 or more  or no clouds.,,,12.0,-4.2,No precipitation,12,,,,
07.01.2020 11:00,5.0,733.0,770.9,,57,Wind blowing from the west-southwest,3,,6,100%., ,,,3.1,5.0,,,2500 or more  or no clouds.,,,8.0,-2.8,No precipitation,6,,,,
07.01.2020 08:00,3.3,731.8,769.8,0.8,72,Wind blowing from the south,1,,6,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,4.7,,,2500 or more  or no clouds.,,,6.0,-1.4,Trace of precipitation,12,,,,
07.01.2020 05:00,3.7,731.0,768.9,,73,Wind blowing from the south-west,1,,4,,Rain (not freezing) not falling as shower(s). ,,,2.6,4.7,,,,,,4.4,-0.7,No precipitation,6,,,,
07.01.2020 02:00,4.4,730.6,768.4,-1.2,69,Wind blowing from the south-west,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,4.7,,,2500 or more  or no clouds.,,,4.0,-0.8,No precipitation,12,,,,
06.01.2020 23:00,4.1,731.8,769.6,,83,Wind blowing from the south-southwest,2,,3,,Mist. ,,,2.6,4.7,,,,,,2.2,1.5,No precipitation,6,,,,
06.01.2020 20:00,3.6,731.9,769.9,1.3,91,Wind blowing from the south,1,,3,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,4.7,,,2500 or more  or no clouds.,,,1.5,2.3,Trace of precipitation,12,,,,
06.01.2020 17:00,3.8,730.6,768.6,,87,Wind blowing from the east-southeast,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,4.7,,,2500 or more  or no clouds.,,,2.0,1.8,No precipitation,6,,,,
06.01.2020 14:00,4.6,730.0,767.9,-2.7,81,Wind blowing from the north-east,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,4.6,,,1500-2000,,,3.0,1.5,No precipitation,12,,,,
06.01.2020 11:00,4.1,732.7,770.8,,81,Wind blowing from the south-southwest,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,4.1,,,2500 or more  or no clouds.,,,3.3,1.1,No precipitation,6,,,,
06.01.2020 08:00,3.0,732.1,770.1,0.2,85,Wind blowing from the south-southeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,3.6,,,2500 or more  or no clouds.,,,3.5,0.7,No precipitation,12,,,,
06.01.2020 05:00,2.6,731.9,770.0,,85,Wind blowing from the west-southwest,1,,7,,Mist. ,,,2.6,,,,,,,3.5,0.3,No precipitation,6,,,,
06.01.2020 02:00,2.9,732.1,770.2,-0.9,81,Wind blowing from the north-west,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,,,,2500 or more  or no clouds.,,,5.0,0.0,No precipitation,12,,,,
05.01.2020 23:00,2.9,733.0,771.1,,81,Wind blowing from the north-northeast,1,,9,,Mist. ,,,2.9,,,,,,,5.0,0.0,No precipitation,6,,,,
05.01.2020 20:00,3.2,731.6,769.6,1.4,80,Wind blowing from the east-northeast,4,,10,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,,,,2500 or more  or no clouds.,,,6.0,0.1,Trace of precipitation,12,,,,
05.01.2020 17:00,3.1,730.2,768.0,,83,Wind blowing from the east-northeast,4,,12,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,7.2,,,2500 or more  or no clouds.,,,7.0,0.5,No precipitation,6,,,,
05.01.2020 14:00,3.1,729.2,766.9,-1.2,86,Wind blowing from the east-northeast,5,,13,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,8.4,,,2500 or more  or no clouds.,,,4.9,1.0,Trace of precipitation,12,,,,
05.01.2020 11:00,3.2,730.4,768.1,,83,Wind blowing from the east-northeast,5,,13,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,8.4,,,2500 or more  or no clouds.,,,7.0,0.6,No precipitation,6,,,,
05.01.2020 08:00,3.6,729.2,766.9,1.3,81,Wind blowing from the east-northeast,5,,13,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.5,8.4,,,2500 or more  or no clouds.,,,7.0,0.6,No precipitation,12,,,,
05.01.2020 05:00,4.8,727.9,765.4,,78,Wind blowing from the east-northeast,6,,13,,Mist. ,,,,8.4,,,,,,3.0,1.3,No precipitation,6,,,,
05.01.2020 02:00,6.0,727.7,765.1,-0.6,52,Wind blowing from the east-northeast,4,,10,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,8.4,,,2500 or more  or no clouds.,,,2.7,-3.1,No precipitation,12,,,,
04.01.2020 23:00,6.0,728.3,765.8,,49,Wind blowing from the east-northeast,4,,10,,Haze. ,,,,8.4,,,,,,2.3,-3.9,No precipitation,6,,,,
04.01.2020 20:00,6.3,728.9,766.8,-0.5,50,Wind blowing from the east-northeast,3,,10,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,8.4,,,2500 or more  or no clouds.,,,2.4,-3.4,No precipitation,12,,,,
04.01.2020 17:00,7.2,729.4,767.3,,47,Wind blowing from the east-northeast,3,,10,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,9.1,,,,,,3.8,-3.6,No precipitation,6,,,,
04.01.2020 14:00,7.1,730.2,768.0,-3.3,45,Wind blowing from the east-northeast,4,,7,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,10.0,,,2500 or more  or no clouds.,,,3.0,-4.0,No precipitation,12,,,,
04.01.2020 11:00,4.8,733.5,771.6,,55,Wind blowing from the east-northeast,2,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,10.0,,,,,,2.6,-3.5,No precipitation,6,,,,
04.01.2020 08:00,-0.4,733.5,771.8,0.4,78,Wind blowing from the east-northeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,10.0,,,2500 or more  or no clouds.,,,2.2,-3.9,No precipitation,12,,,,
04.01.2020 05:00,-0.3,733.1,771.0,,74,Wind blowing from the north-west,1,,5,,Mist. ,,,-1.0,10.0,,,,,,2.2,-4.4,No precipitation,6,,,,
04.01.2020 02:00,0.7,733.5,771.4,,72,Wind blowing from the south-east,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,10.0,,,,,,2.1,-3.8,No precipitation,6,,,,
03.01.2020 23:00,1.7,734.1,772.3,,67,Wind blowing from the north-northwest,2,,5,,Haze. ,,,0.0,10.0,,,,,,2.4,-3.8,No precipitation,6,,,,
03.01.2020 20:00,4.0,734.2,772.4,0.9,59,Wind blowing from the east-northeast,1,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,10.0,,,,,,3.7,-3.3,No precipitation,12,,,,
03.01.2020 17:00,9.2,733.3,771.1,,38,Wind blowing from the south-southeast,1,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,10.0,,,2500 or more  or no clouds.,,,5.0,-4.4,No precipitation,6,,,,
03.01.2020 14:00,9.0,734.3,772.1,-2.9,39,Wind blowing from the north-east,1,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,9.0,,,2500 or more  or no clouds.,,,3.9,-4.2,No precipitation,12,,,,
03.01.2020 11:00,4.0,737.2,775.4,,53,Wind blowing from the south,2,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,4.7,,,,,,3.3,-4.7,No precipitation,6,,,,
03.01.2020 08:00,0.4,736.1,774.5,0.4,64,Wind blowing from the west,1,,2,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,4.7,,,2500 or more  or no clouds.,,,3.2,-5.6,No precipitation,12,,,,
03.01.2020 05:00,1.4,735.7,773.9,,57,Wind blowing from the south-southwest,1,,2,,Haze. ,,,-2.0,4.7,,,,,,4.8,-6.4,No precipitation,6,,,,
03.01.2020 02:00,2.6,736.3,774.5,-0.3,50,Wind blowing from the west-southwest,1,,2,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.7,,,2500 or more  or no clouds.,,,4.4,-7.0,No precipitation,12,,,,
02.01.2020 23:00,2.6,736.6,775.0,,50,Calm  no wind,0,,,,Haze. ,,,,4.7,,,,,,4.9,-6.8,No precipitation,6,,,,
02.01.2020 20:00,3.4,736.3,774.9,0.8,44,Wind blowing from the west-northwest,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,4.7,,,2500 or more  or no clouds.,,,5.0,-7.7,No precipitation,12,,,,
02.01.2020 17:00,4.4,735.5,773.9,,40,Wind blowing from the south-west,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,4.7,,,2500 or more  or no clouds.,,,6.0,-8.3,No precipitation,6,,,,
02.01.2020 14:00,4.4,735.4,773.7,-2.3,40,Wind blowing from the south-southwest,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,4.4,,,2500 or more  or no clouds.,,,5.0,-8.0,No precipitation,12,,,,
02.01.2020 11:00,2.3,737.7,776.3,,44,Wind blowing from the south-west,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,2.3,,,2500 or more  or no clouds.,,,5.0,-8.7,No precipitation,6,,,,
02.01.2020 08:00,-0.8,736.5,775.3,0.9,53,Wind blowing from the west-northwest,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,1.8,,,2500 or more  or no clouds.,,,6.0,-9.4,No precipitation,12,,,,
02.01.2020 05:00,-1.1,735.6,774.3,,55,Wind blowing from the west-northwest,1,,4,,Haze. ,,,,1.8,,,,,,6.0,-9.2,No precipitation,6,,,,
02.01.2020 02:00,0.0,735.4,774.0,-0.3,50,Wind blowing from the south-west,2,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,1.8,,,2500 or more  or no clouds.,,,6.0,-9.2,No precipitation,12,,,,
01.01.2020 23:00,-0.1,735.7,774.4,,50,Wind blowing from the south-west,2,,4,,Haze. ,,,,1.8,,,,,,6.0,-9.5,No precipitation,6,,,,
01.01.2020 20:00,-0.2,734.9,774.0,,50,Wind blowing from the west-southwest,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,1.8,,,2500 or more  or no clouds.,,,6.0,-9.6,No precipitation,12,,,,
01.01.2020 17:00,0.2,733.8,772.7,,50,Wind blowing from the west-southwest,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,1.8,,,2500 or more  or no clouds.,,,6.0,-9.0,No precipitation,6,,,,
01.01.2020 14:00,1.4,733.6,772.3,-1.9,38,Wind blowing from the south,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,1.8,,,2500 or more  or no clouds.,,,8.0,-11.4,No precipitation,12,,,,
01.01.2020 11:00,-1.5,735.5,774.6,,48,Wind blowing from the west-southwest,1,,3,90  or more  but not 100%, ,,,-6.3,-0.8,,,,,,8.0,-11.1,No precipitation,6,,,,
01.01.2020 08:00,-6.0,735.2,774.5,0.7,69,Wind blowing from the north-east,0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,-0.8,,,,,,6.0,-10.8,No precipitation,12,,,,
01.01.2020 05:00,-5.0,734.5,773.6,,63,Wind blowing from the west,1,,5,,Haze. ,,,-5.7,-0.8,,,,,,7.0,-11.1,No precipitation,6,,,,
01.01.2020 02:00,-4.1,735.1,774.2,-1.1,55,Wind blowing from the west,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.7,-0.8,,,2500 or more  or no clouds.,,,9.0,-11.8,No precipitation,12,,,,
