Local time in Otog,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
23.01.2020 23:00,-12.8,653.5,779.0,,78,Wind blowing from the west-northwest,0,,7,, ,,,-14.7,1.7,,,,,,30.0,-15.8,No precipitation,6,,,,
23.01.2020 20:00,-9.3,652.8,779.9,1.7,70,Wind blowing from the north,1,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,1.7,,,2500 or more  or no clouds.,,,30.0,-13.9,No precipitation,12,,,,
23.01.2020 17:00,0.1,651.1,775.7,,37,Wind blowing from the north-northeast,2,,7,20–30%., ,,,-14.7,1.7,,,2500 or more  or no clouds.,,,30.0,-12.9,No precipitation,6,,,,
23.01.2020 14:00,1.1,650.4,774.5,-1.2,34,Wind blowing from the north-northwest,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,2.7,,,,,,30.0,-13.0,No precipitation,12,,,,
23.01.2020 11:00,-2.3,651.6,775.2,,47,Wind blowing from the east,1,,3,no clouds, ,,,-14.7,2.7,,,,,,23.0,-12.1,No precipitation,6,,,,
23.01.2020 08:00,-12.7,650.5,775.6,0.9,79,Wind blowing from the north-northeast,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,2.7,,,,,,30.0,-15.6,No precipitation,12,,,,
23.01.2020 05:00,-13.9,649.6,773.6,,78,Wind blowing from the north,1,,7,, ,,,-14.7,2.7,,,,,,30.0,-16.9,No precipitation,6,,,,
23.01.2020 02:00,-13.2,649.6,773.9,0.4,77,Wind blowing from the north,0,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,2.7,,,2500 or more  or no clouds.,,,30.0,-16.4,No precipitation,12,,,,
22.01.2020 23:00,-6.8,649.2,772.3,,59,Wind blowing from the north-east,1,,7,, ,,,-14.3,2.7,,,,,,30.0,-13.5,No precipitation,6,,,,
22.01.2020 20:00,-3.2,648.5,773.3,1.6,43,Wind blowing from the west-northwest,4,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,2.7,,,,,,30.0,-14.0,No precipitation,12,,,,
22.01.2020 17:00,1.3,646.9,770.2,,32,Wind blowing from the west,3,,6,60%., ,,,-14.3,2.7,,,2500 or more  or no clouds.,,,30.0,-13.6,No precipitation,6,,,,
22.01.2020 14:00,-0.2,646.7,770.2,,35,Wind blowing from the west-northwest,3,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,4.0,,,2500 or more  or no clouds.,,,30.0,-13.8,No precipitation,12,,,,
22.01.2020 11:00,-2.3,647.7,771.1,,53,Wind blowing from the east-southeast,2,,3,60%., ,,,-14.3,4.0,,,2500 or more  or no clouds.,,,23.0,-10.6,No precipitation,6,,,,
22.01.2020 08:00,-13.2,646.9,771.1,0.5,80,Wind blowing from the east,0,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,4.0,,,2500 or more  or no clouds.,,,25.0,-15.9,No precipitation,12,,,,
22.01.2020 05:00,-12.8,646.4,769.3,,83,Wind blowing from the south-west,1,,6,, ,,,-17.4,4.0,,,,,,30.0,-15.1,No precipitation,6,,,,
22.01.2020 02:00,-12.1,646.6,769.5,-0.2,69,Wind blowing from the north-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,4.0,,,2500 or more  or no clouds.,,,30.0,-16.6,No precipitation,12,,,,
21.01.2020 23:00,-9.0,646.8,770.4,,68,Calm  no wind,0,,,, ,,,,4.0,,,,,,30.0,-13.8,No precipitation,6,,,,
21.01.2020 20:00,-2.4,646.2,771.4,1.6,47,Wind blowing from the west-northwest,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,4.0,,,,,,30.0,-12.2,No precipitation,12,,,,
21.01.2020 17:00,2.6,644.6,767.5,,32,Wind blowing from the west-northwest,2,,4,no clouds, ,,,-17.4,4.0,,,,,,30.0,-12.4,No precipitation,6,,,,
21.01.2020 14:00,2.3,644.5,767.5,,33,Wind blowing from the east,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,2.3,,,,,,30.0,-12.3,No precipitation,12,,,,
21.01.2020 11:00,-3.8,645.9,770.0,,56,Wind blowing from the south-southeast,1,,3,no clouds, ,,,-17.4,1.3,,,,,,26.0,-11.3,No precipitation,6,,,,
21.01.2020 08:00,-17.3,645.1,771.7,0.5,81,Wind blowing from the north-west,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,1.3,,,,,,30.0,-19.8,No precipitation,12,,,,
21.01.2020 05:00,-14.1,644.6,768.1,,85,Wind blowing from the north,2,,5,, ,,,-17.5,1.3,,,,,,30.0,-16.1,No precipitation,6,,,,
21.01.2020 02:00,-14.3,645.4,769.0,,83,Wind blowing from the north-northeast,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,1.3,,,2500 or more  or no clouds.,,,30.0,-16.6,No precipitation,12,,,,
20.01.2020 23:00,-11.7,646.4,770.9,,77,Wind blowing from the west,0,,8,, ,,,-18.1,1.3,,,,,,30.0,-14.9,No precipitation,6,,,,
20.01.2020 20:00,-8.3,646.4,773.2,0.7,69,Wind blowing from the west-southwest,1,,8,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,1.3,,,2500 or more  or no clouds.,,,30.0,-13.0,No precipitation,12,,,,
20.01.2020 17:00,0.0,645.7,770.0,,39,Wind blowing from the south,4,,8,100%., ,,,-18.1,1.3,,,2500 or more  or no clouds.,,,30.0,-12.3,No precipitation,6,,,,
20.01.2020 14:00,0.2,646.4,770.9,-2.2,37,Wind blowing from the south,5,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,0.2,,,,,,30.0,-12.8,No precipitation,12,,,,
20.01.2020 11:00,-5.0,648.6,774.4,,57,Wind blowing from the south,2,,3,no clouds, ,,,-18.1,-2.4,,,,,,30.0,-12.4,No precipitation,6,,,,
20.01.2020 08:00,-17.4,648.6,775.7,-0.1,81,Wind blowing from the west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-2.4,,,,,,30.0,-19.9,No precipitation,12,,,,
20.01.2020 05:00,-16.7,648.7,774.6,,85,Wind blowing from the south-west,1,,6,, ,,,-18.1,-2.4,,,,,,30.0,-18.6,No precipitation,6,,,,
20.01.2020 02:00,-17.0,648.9,774.7,-0.8,80,Wind blowing from the north,0,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-2.4,,,2500 or more  or no clouds.,,,30.0,-19.6,No precipitation,12,,,,
19.01.2020 23:00,-15.3,649.7,775.7,,81,Wind blowing from the west-northwest,1,,,, ,,,-16.4,-2.4,,,,,,30.0,-17.8,No precipitation,6,,,,
19.01.2020 20:00,-7.7,649.6,776.2,1.0,65,Wind blowing from the east-northeast,1,,14,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-2.4,,,,,,30.0,-13.3,No precipitation,12,,,,
19.01.2020 17:00,-3.9,648.6,774.1,,47,Wind blowing from the north-northwest,4,,14,50%., ,,,-16.4,-2.4,,,2500 or more  or no clouds.,,,30.0,-13.6,No precipitation,6,,,,
19.01.2020 14:00,-2.8,648.1,772.8,-1.3,40,Wind blowing from the west-northwest,6,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-2.7,,,2500 or more  or no clouds.,,,30.0,-14.5,No precipitation,12,,,,
19.01.2020 11:00,-4.8,649.4,773.5,,43,Wind blowing from the west,7,,12,no clouds, ,,,-16.4,-3.1,,,,,,30.0,-15.7,No precipitation,6,,,,
19.01.2020 08:00,-15.2,648.5,775.4,0.4,78,Wind blowing from the south-southwest,1,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-3.1,,,,,,30.0,-18.2,No precipitation,12,,,,
19.01.2020 05:00,-15.3,648.1,773.7,,72,Wind blowing from the south-west,1,,10,, ,,,-15.3,-3.1,,,,,,30.0,-19.2,No precipitation,6,,,,
19.01.2020 02:00,-13.2,649.1,774.1,-0.8,64,Wind blowing from the west-southwest,2,,18,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,-3.1,,,2500 or more  or no clouds.,,,30.0,-18.6,No precipitation,12,,,,
18.01.2020 23:00,-8.1,649.9,774.2,,50,Wind blowing from the west,4,,20,, ,,,-14.3,-3.1,,,,,,30.0,-16.7,No precipitation,6,,,,
18.01.2020 20:00,-9.2,650.5,776.2,0.8,64,Wind blowing from the south-southwest,2,,20,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,-3.1,,,,,,30.0,-14.9,No precipitation,12,,,,
18.01.2020 17:00,-4.5,649.7,775.2,,44,Wind blowing from the west,7,,20,no clouds, ,,,-14.3,-3.1,,,,,,27.0,-14.9,No precipitation,6,,,,
18.01.2020 14:00,-3.2,650.2,775.3,-1.2,46,Wind blowing from the west-northwest,9,,20,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,-2.5,,,1000-1500,,,30.0,-13.2,No precipitation,12,,,,
18.01.2020 11:00,-5.5,651.4,777.0,,55,Wind blowing from the west-northwest,5,,15,50%., ,,,-14.3,-2.5,,,2500 or more  or no clouds.,,,30.0,-13.3,No precipitation,6,,,,
18.01.2020 08:00,-8.7,650.3,776.2,1.3,73,Wind blowing from the west,5,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.7,-2.5,,,2500 or more  or no clouds.,,,17.0,-12.7,No precipitation,12,,,,
18.01.2020 05:00,-13.6,649.0,774.2,,87,Calm  no wind,0,,,,Mist. ,,,-18.9,-2.5,,,,,,5.0,-15.3,No precipitation,6,,,,
18.01.2020 02:00,-13.2,649.8,774.7,-0.3,85,Wind blowing from the south-west,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-2.5,,,2500 or more  or no clouds.,,,6.0,-15.2,No precipitation,12,,,,
17.01.2020 23:00,-11.6,650.1,776.8,,89,Wind blowing from the west-southwest,2,,6,, ,,,-18.9,-2.5,,,,,,9.0,-13.0,No precipitation,6,,,,
17.01.2020 20:00,-10.3,649.7,777.7,0.4,82,Wind blowing from the west,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-2.5,,,,,,9.0,-12.8,No precipitation,12,,,,
17.01.2020 17:00,-4.0,649.3,775.9,,60,Wind blowing from the west-southwest,3,,6,no clouds, ,,,-18.9,-2.5,,,,,,13.0,-10.8,No precipitation,6,,,,
17.01.2020 14:00,-2.8,649.4,774.7,-1.7,52,Wind blowing from the west-northwest,3,,5,no clouds,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-2.8,,,,,,16.0,-11.3,No precipitation,12,,,,
17.01.2020 11:00,-11.0,651.1,778.0,,89,Wind blowing from the south-east,0,,3,no clouds,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-4.0,,,,,,3.9,-12.5,No precipitation,6,,,,
17.01.2020 08:00,-17.6,650.4,778.8,0.9,87,Wind blowing from the west,0,,3,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-4.0,,,2500 or more  or no clouds.,,,0.2,-19.2,No precipitation,12,,,,
17.01.2020 05:00,-18.4,649.5,776.4,,85,Wind blowing from the north-northwest,1,,3,,Mist. ,,,-18.5,-4.0,,,,,,1.1,-20.3,No precipitation,6,,,,
17.01.2020 02:00,-14.6,649.8,775.6,,88,Wind blowing from the south-west,1,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-4.0,,,2500 or more  or no clouds.,,,1.7,-16.1,No precipitation,12,,,,
16.01.2020 23:00,-11.2,650.4,776.2,,88,Wind blowing from the west-southwest,1,,7,,Mist. ,,,-11.4,-4.0,,,,,,3.1,-12.8,No precipitation,6,,,,
16.01.2020 20:00,-11.0,650.2,776.6,0.7,88,Wind blowing from the west-southwest,2,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,-4.0,,,2500 or more  or no clouds.,,,3.1,-12.6,No precipitation,12,,,,
16.01.2020 17:00,-5.2,649.5,774.1,,68,Wind blowing from the west,2,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-4.0,,,2500 or more  or no clouds.,,,5.0,-10.2,No precipitation,6,,,,
16.01.2020 14:00,-4.7,649.6,774.1,,72,Wind blowing from the west,4,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-3.8,,,2500 or more  or no clouds.,,,6.0,-9.1,No precipitation,12,,,,
16.01.2020 11:00,-7.5,651.1,776.4,,75,Wind blowing from the east-southeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-3.8,,,2500 or more  or no clouds.,,,7.0,-11.3,No precipitation,6,,,,
16.01.2020 08:00,-10.2,650.6,775.9,0.6,78,Wind blowing from the north,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-3.8,,,2500 or more  or no clouds.,,,8.0,-13.3,No precipitation,12,,,,
16.01.2020 05:00,-9.4,650.0,774.5,,77,Wind blowing from the north-northeast,2,,6,, ,,,-9.8,-3.8,,,,,,8.0,-12.7,No precipitation,6,,,,
16.01.2020 02:00,-9.5,650.5,775.0,,84,Wind blowing from the north,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,-3.8,,,2500 or more  or no clouds.,,,7.0,-11.7,No precipitation,12,,,,
15.01.2020 23:00,-9.0,650.9,776.2,,79,Wind blowing from the north-northeast,3,,6,, ,,,-9.8,-3.8,,,,,,8.0,-12.0,No precipitation,6,,,,
15.01.2020 20:00,-6.5,650.8,775.9,2.0,81,Wind blowing from the north-northeast,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-3.8,,,2500 or more  or no clouds.,,,8.0,-9.2,No precipitation,12,,,,
15.01.2020 17:00,-4.7,648.8,773.2,,64,Wind blowing from the north-east,3,,6,100%., ,,,-14.5,-3.8,,,2500 or more  or no clouds.,,,12.0,-10.5,No precipitation,6,,,,
15.01.2020 14:00,-4.3,648.4,772.1,,60,Wind blowing from the north-east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-4.3,,,2500 or more  or no clouds.,,,11.0,-10.9,No precipitation,12,,,,
15.01.2020 11:00,-7.4,649.6,774.7,,63,Wind blowing from the east-northeast,1,,6,90  or more  but not 100%, ,,,,-5.0,,,2500 or more  or no clouds.,,,10.0,-13.4,No precipitation,6,,,,
15.01.2020 08:00,-9.5,648.4,774.2,1.0,68,Wind blowing from the north-northeast,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-5.0,,,2500 or more  or no clouds.,,,10.0,-14.3,No precipitation,12,,,,
