Local time in Shantou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.01.2020 02:00,17.9,766.1,766.4,-0.5,96,Wind blowing from the east,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,23.4,,,2500 or more  or no clouds.,,,12.0,17.2,No precipitation,12,,,,
04.01.2020 23:00,18.0,766.6,766.9,,84,Wind blowing from the east,2,,6,, ,,,15.7,23.4,,,,,,16.0,15.2,No precipitation,6,,,,
04.01.2020 20:00,18.3,766.0,766.3,1.4,84,Wind blowing from the east-southeast,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,23.4,,,,,,18.0,15.5,No precipitation,12,,,,
04.01.2020 17:00,19.5,764.6,764.9,,76,Wind blowing from the east-southeast,2,,,40%., ,,,15.7,23.4,,,600-1000,,,20.0,15.1,No precipitation,6,,,,
04.01.2020 14:00,23.0,764.7,765.0,-2.5,61,Wind blowing from the east,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,23.2,,,600-1000,,,17.0,15.0,No precipitation,12,,,,
04.01.2020 11:00,20.1,767.2,767.5,,73,Wind blowing from the east,1,,4,40%., ,,,15.7,22.1,,,1000-1500,,,11.0,15.1,No precipitation,6,,,,
04.01.2020 08:00,16.8,767.5,767.8,1.3,99,Wind blowing from the west-southwest,1,,4,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.5,,,,1000-1500,,,6.0,16.6,No precipitation,12,,,,
04.01.2020 05:00,16.8,766.2,766.5,,94,Wind blowing from the east,1,,4,, ,,,14.2,22.1,,,,,,11.0,15.8,No precipitation,6,,,,
04.01.2020 02:00,17.2,766.6,766.9,-0.8,98,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.2,22.1,,,2500 or more  or no clouds.,,,9.0,16.8,No precipitation,12,,,,
03.01.2020 23:00,17.4,767.4,767.7,,97,Wind blowing from the east-northeast,1,,6,, ,,,14.2,22.1,,,,,,8.0,16.9,No precipitation,6,,,,
03.01.2020 20:00,17.5,767.2,767.5,0.8,86,Wind blowing from the east,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.2,22.1,,,,,,15.0,15.1,No precipitation,12,,,,
03.01.2020 17:00,19.2,766.4,766.7,,71,Wind blowing from the south-east,2,,6,20–30%., ,,,14.2,22.1,,,2500 or more  or no clouds.,,,30.0,13.8,No precipitation,6,,,,
03.01.2020 14:00,21.0,766.5,766.8,-2.3,62,Wind blowing from the south-southeast,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.2,22.1,,,,,,22.0,13.4,No precipitation,12,,,,
03.01.2020 11:00,19.6,768.8,769.1,,68,Wind blowing from the east,2,,,20–30%., ,,,14.2,21.7,,,1500-2000,,,11.0,13.5,No precipitation,6,,,,
03.01.2020 08:00,15.4,769.0,769.3,0.9,99,Wind blowing from the east,1,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.2,,,,2500 or more  or no clouds.,,,6.0,15.2,No precipitation,12,,,,
03.01.2020 05:00,14.9,768.1,768.4,,99,Wind blowing from the south-southwest,1,,6,, ,,,13.6,21.7,,,,,,8.0,14.7,No precipitation,6,,,,
03.01.2020 02:00,15.7,768.0,768.3,-1.0,97,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.6,21.7,,,2500 or more  or no clouds.,,,13.0,15.2,No precipitation,12,,,,
02.01.2020 23:00,16.5,769.0,769.3,,82,Wind blowing from the east,2,,6,, ,,,13.6,21.7,,,,,,16.0,13.4,No precipitation,6,,,,
02.01.2020 20:00,16.9,768.8,769.1,0.9,81,Wind blowing from the east,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.6,21.7,,,,,,21.0,13.6,No precipitation,12,,,,
02.01.2020 17:00,18.4,767.9,768.2,,68,Wind blowing from the east-southeast,2,,,no clouds, ,,,13.6,21.7,,,,,,30.0,12.3,No precipitation,6,,,,
02.01.2020 14:00,21.0,768.2,768.5,-2.6,53,Wind blowing from the south-southeast,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.6,21.3,,,,,,15.0,11.0,No precipitation,12,,,,
02.01.2020 11:00,19.0,770.8,771.1,,61,Wind blowing from the east,2,,6,no clouds, ,,,13.6,19.8,,,,,,24.0,11.3,No precipitation,6,,,,
02.01.2020 08:00,15.5,770.8,771.1,1.4,73,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.6,,,,2500 or more  or no clouds.,,,10.0,10.6,No precipitation,12,,,,
02.01.2020 05:00,14.6,769.4,769.7,,76,Wind blowing from the north-east,1,,6,, ,,,14.5,19.8,,,,,,13.0,10.4,No precipitation,6,,,,
02.01.2020 02:00,15.2,769.4,769.7,-1.1,75,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.4,19.8,,,2500 or more  or no clouds.,,,18.0,10.8,No precipitation,12,,,,
01.01.2020 23:00,15.9,770.5,770.8,,77,Wind blowing from the east,1,,6,, ,,,14.4,19.8,,,,,,21.0,11.8,No precipitation,6,,,,
01.01.2020 20:00,16.7,770.3,770.6,,71,Wind blowing from the east,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.4,19.8,,,1000-1500,,,30.0,11.4,No precipitation,12,,,,
01.01.2020 17:00,17.5,769.3,769.6,,69,Wind blowing from the east-southeast,2,,7,100%., ,,,14.4,19.8,,,1000-1500,,,30.0,11.7,No precipitation,6,,,,
01.01.2020 14:00,19.3,769.6,769.9,-2.2,56,Wind blowing from the east-northeast,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.4,19.7,,,2500 or more  or no clouds.,,,19.0,10.3,No precipitation,12,,,,
01.01.2020 11:00,18.1,771.8,772.1,,57,Wind blowing from the east-northeast,2,,7,90  or more  but not 100%, ,,,14.4,19.4,,,,,,23.0,9.4,No precipitation,6,,,,
01.01.2020 08:00,14.9,771.8,772.1,1.4,68,Wind blowing from the east,2,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.4,,,,2500 or more  or no clouds.,,,24.0,9.0,No precipitation,12,,,,
01.01.2020 05:00,14.7,770.4,770.7,,75,Wind blowing from the east,2,,10,, ,,,14.4,19.4,,,,,,15.0,10.3,No precipitation,6,,,,
01.01.2020 02:00,14.5,770.5,770.8,-0.4,70,Wind blowing from the east,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.5,19.4,,,2500 or more  or no clouds.,,,20.0,9.1,No precipitation,12,,,,
31.12.2019 23:00,15.3,770.9,771.2,,70,Wind blowing from the east,3,,11,, ,,,15.3,19.4,,,,,,24.0,9.8,No precipitation,6,,,,
31.12.2019 20:00,15.8,770.5,770.8,1.3,73,Wind blowing from the east,3,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,19.4,,,2500 or more  or no clouds.,,,16.0,10.9,No precipitation,12,,,,
31.12.2019 17:00,17.6,769.2,769.5,,67,Wind blowing from the east,3,,11,100%., ,,,17.0,19.4,,,600-1000,,,12.0,11.4,No precipitation,6,,,,
31.12.2019 14:00,18.9,769.0,769.3,-2.2,60,Wind blowing from the east,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,20.0,,,2500 or more  or no clouds.,,,13.0,10.9,No precipitation,12,,,,
31.12.2019 11:00,19.0,771.2,771.5,,61,Wind blowing from the east,4,,11,20–30%., ,,,17.0,20.2,,,600-1000,,,10.0,11.3,No precipitation,6,,,,
31.12.2019 08:00,17.1,769.9,770.2,1.7,75,Wind blowing from the east,4,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,20.2,,,2500 or more  or no clouds.,,,17.0,12.6,No precipitation,12,,,,
